vehicle_id,timestamp,engine_speed_rpm,vehicle_speed_kmh,engine_load_pct,accelerator_pedal_pct,coolant_temp_c,oil_pressure_kpa,fuel_rail_pressure_mpa,battery_voltage_v,maf_g_s,charging_status,dtc_flag,oil_pressure_below_manual_check,idle_out_of_target,fuel_rail_low_at_idle,cooling_high_demo_flag,operating_scenario
ISZ-009,2026-09-08 21:20:00,1713.0,19.9,78.4,17.4,85.3,337.8,69.6,22.91,106.3,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 21:30:00,2600,75.3,57.3,59.3,86.7,347.7,68.1,22.54,74.6,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 21:40:00,1448.0,42.0,51.4,40.3,93.2,299.0,66.6,21.64,98.8,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 21:50:00,2022.0,44.7,28.0,69.6,88.0,322.4,77.0,22.2,89.2,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 22:00:00,526.0,0,12.6,6.5,83.6,196.8,19.8,22.86,32.3,Undercharge,1,0,1,1,0,Charging system undercharge
ISZ-009,2026-09-08 22:10:00,559.0,3.4,15.2,3.5,74.1,227.2,21.1,23.5,59.0,Undercharge,1,0,1,1,0,Charging system undercharge
ISZ-009,2026-09-08 22:20:00,530.0,3.5,14.4,0.1,91.2,262.4,36.3,22.01,67.6,Undercharge,1,0,1,0,0,Charging system undercharge
ISZ-009,2026-09-08 22:30:00,546.0,3.3,28.5,3.1,91.2,262.7,37.5,22.48,25.8,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 22:40:00,1500.0,55.9,91.4,8,93.1,348.6,59.2,21.72,50.3,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 22:50:00,1425.0,52.1,73.5,20.7,81.0,379.8,67.9,21.69,103.9,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:00:00,1085.0,44.8,37.4,75.9,94.4,346.5,73.7,23.32,83.6,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:10:00,1069.0,58.7,55.6,22.5,84.6,300.6,58.3,22.09,47.0,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:20:00,1112.0,65.6,35.5,81.3,81.0,330.5,80.1,23.18,78.2,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:30:00,1430.0,65.1,53.3,68.1,90.1,314.7,65.3,20.96,115.2,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:40:00,1695.0,95,48.8,22.8,90.1,309.9,58.8,22.3,89.9,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-08 23:50:00,1726.0,62.1,76.0,20.1,83.6,340.6,57.2,21.17,114.1,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:00:00,2127.0,58.5,49.8,8,91.1,335.2,66.8,21.13,48.6,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:10:00,1375.0,48.3,55.1,58.4,82.1,304.0,35.9,21.57,87.6,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:20:00,1589.0,43.3,70.0,70.0,81.4,349.9,72.7,21.77,115.9,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:30:00,1945.0,55.8,64.7,19.4,81.0,322.3,62.2,21.21,124.0,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:40:00,1303.0,62.7,49.6,67.3,89.2,315.5,46.8,20.6,126.1,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 00:50:00,1946.0,55.2,42.5,76.8,91.9,331.0,79.8,22.59,93.1,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:00:00,1451.0,65.4,61.1,38.7,83.9,307.6,70.2,22.11,78.5,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:10:00,1476.0,55.9,69.9,50.1,84.0,344.2,63.0,21.67,107.6,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:20:00,1419.0,80.2,72.9,100,93.3,331.9,62.2,23.05,79.1,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:30:00,2259.0,57.4,65.9,42.0,87.5,341.1,73.7,21.78,87.9,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:40:00,1376.0,5,65.7,52.6,92.2,320.5,61.9,20.85,98.4,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-009,2026-09-09 01:50:00,1947.0,41.5,55.6,52.0,84.0,322.7,73.1,20.96,92.1,Undercharge,1,0,0,0,0,Charging system undercharge
ISZ-010,2026-09-08 06:00:00,536.0,0,18.2,0,87.1,233.6,37.1,26.72,20.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 06:10:00,535.0,0,12.4,2.7,88.7,294.6,39.5,27.77,21.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 06:20:00,541.0,0.1,25.6,5.2,85.8,230.0,24.1,27.19,9.4,Normal,0,0,0,1,0,Normal operation
ISZ-010,2026-09-08 06:30:00,539.0,0.9,23.0,4.9,82.3,237.6,37.7,26.52,15.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 06:40:00,1296.0,30.8,60.1,73.5,83.3,319.5,58.0,26.91,90.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 06:50:00,1905.0,52.7,69.4,47.7,90.3,328.2,60.3,27.56,122.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:00:00,2048.0,53.6,49.2,40.6,89.7,342.1,62.1,27.34,100.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:10:00,1728.0,55.1,80.2,66.7,81.7,355.2,62.7,26.65,135.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:20:00,2226.0,73.2,52.3,34.6,91.4,340.8,61.8,28.0,75.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:30:00,1064.0,54.4,62.2,33.7,84.8,361.7,55.7,26.63,107.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:40:00,1570.0,53.4,61.4,48.0,87.2,285.4,72.0,27.05,116.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 07:50:00,1313.0,41.4,20,44.8,86.3,312.7,67.1,27.16,45.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:00:00,1533.0,46.6,71.3,39.0,89.2,373.3,66.4,27.96,67.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:10:00,1098.0,67.4,42.0,50.4,86.5,320.7,62.8,27.27,114.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:20:00,1514.0,53.4,71.9,8,80.5,301.7,64.3,26.67,101.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:30:00,1346.0,72.2,59.2,48.0,82.7,312.6,49.6,27.52,145.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:40:00,1487.0,62.4,28.4,16.0,84.3,377.4,63.8,26.72,97.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 08:50:00,1940.0,63.0,49.5,27.2,92.9,380.9,73.2,26.43,110.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:00:00,1159.0,84.4,89.0,42.6,84.4,330.6,64.8,27.57,90.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:10:00,1449.0,45.6,71.5,42.4,83.1,295.4,63.9,26.88,95.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:20:00,1642.0,71.0,79.7,38.4,85.4,329.9,70.5,26.52,82.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:30:00,1587.0,60.8,45.5,68.1,85.2,353.4,71.6,27.51,86.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:40:00,1088.0,54.8,52.8,29.8,87.5,272.3,59.3,27.13,104.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 09:50:00,1773.0,56.2,58.4,52.9,88.8,295.9,54.4,27.26,70.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 10:00:00,547.0,0.5,8.5,2.7,92.7,243.8,30.3,27.41,36.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 10:10:00,555.0,1.5,11.6,2.5,91.3,276.1,48.2,27.39,11.6,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 10:20:00,540.0,3.4,23.4,3.9,83.5,225.4,27.6,27.16,32.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 10:30:00,527.0,0,11.3,5.1,89.1,249.5,32.8,27.35,43.4,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 10:40:00,1616.0,28.4,48.4,60.6,92.0,366.0,60.9,27.1,42.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 10:50:00,1139.0,52.1,73.9,8,92.4,344.8,53.5,27.9,91.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:00:00,2415.0,62.0,35.9,33.3,85.4,293.9,60.7,27.13,52.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:10:00,1278.0,33.0,80.0,18.1,88.0,341.6,69.3,26.78,33.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:20:00,1544.0,37.8,61.2,51.9,84.6,325.0,69.3,27.36,66.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:30:00,1586.0,49.4,83.7,60.1,89.0,359.0,65.8,27.91,59.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:40:00,1347.0,68.9,54.3,14.4,87.8,319.9,58.7,27.27,69.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 11:50:00,1144.0,43.4,56.4,17.3,83.0,371.2,64.1,27.05,97.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:00:00,2144.0,70.7,50.7,60.1,81.6,318.6,62.9,27.68,90.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:10:00,1467.0,65.4,74.5,35.4,85.2,390.0,75.2,27.4,117.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:20:00,1102.0,54.5,49.6,69.9,81.1,263.0,52.7,26.78,94.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:30:00,1494.0,39.5,21.4,17.8,84.6,338.5,70.8,26.53,85.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:40:00,1072.0,35.3,41.1,18.8,93.4,301.4,55.7,27.11,82.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 12:50:00,1812.0,45.0,56.6,58.0,87.7,306.7,54.8,27.07,70.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:00:00,1870.0,69.4,47.1,73.9,89.0,342.6,63.7,27.35,70.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:10:00,1779.0,85.2,42.0,38.2,96.5,339.6,98.5,26.38,71.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:20:00,1079.0,48.4,52.3,41.0,84.3,327.3,60.2,26.66,24.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:30:00,1887.0,63.1,64.3,68.9,86.8,347.5,63.9,27.47,118.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:40:00,1361.0,55.5,63.6,36.0,82.6,345.6,63.9,27.4,101.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 13:50:00,1534.0,39.5,32.5,8,85.9,351.9,72.5,27.57,103.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 14:00:00,544.0,0,15.8,4.2,87.5,268.5,26.8,26.88,27.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 14:10:00,565.0,2.1,19.9,5.5,87.0,291.1,38.7,27.72,8,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 14:20:00,560.0,0,7.9,0,79.5,221.7,35.0,27.12,30.1,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 14:30:00,546.0,0,21.3,4.1,83.4,225.7,36.7,26.84,36.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 14:40:00,1875.0,79.9,36.0,34.6,88.6,309.7,54.0,27.06,99.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 14:50:00,2065.0,72.4,84.9,8,87.2,292.6,68.2,26.26,94.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:00:00,1569.0,44.8,52.7,83.8,85.1,354.9,59.8,27.46,140.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:10:00,1543.0,45.2,61.1,39.1,88.5,352.0,63.2,26.95,112.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:20:00,2232.0,24.8,70.7,66.6,87.9,330.6,63.5,27.4,79.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:30:00,1747.0,42.1,50.6,36.2,80.0,356.0,60.9,27.69,94.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:40:00,1912.0,41.0,80.5,45.9,88.6,312.3,72.2,27.66,133.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 15:50:00,1490.0,62.0,66.9,54.8,77.7,321.6,55.8,27.29,89.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:00:00,2054.0,67.4,68.6,47.8,90.6,268.0,53.3,26.1,62.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:10:00,1029.0,49.4,44.1,31.6,87.3,310.9,53.3,26.82,78.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:20:00,1277.0,53.9,69.7,38.8,83.5,336.8,71.8,28.1,80.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:30:00,1282.0,49.1,80.1,29.7,89.2,324.9,70.0,26.98,108.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:40:00,1440.0,50.3,56.6,20.1,89.3,337.6,61.3,28.08,114.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 16:50:00,1218.0,32.1,59.4,78.6,94.8,283.7,64.3,27.11,80.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:00:00,1749.0,56.9,56.1,96.1,85.0,339.0,52.7,27.91,75.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:10:00,1754.0,66.8,84.1,67.9,88.3,318.7,67.1,27.67,77.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:20:00,1377.0,46.7,61.1,37.1,87.2,309.9,66.1,26.79,105.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:30:00,1402.0,51.6,81.0,47.1,86.2,306.2,58.5,27.23,62.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:40:00,1377.0,35.9,34.9,44.9,83.3,349.7,76.8,27.56,100.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 17:50:00,1466.0,49.3,76.0,40.3,89.0,320.7,51.9,26.64,77.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 18:00:00,539.0,1.2,10.8,5.0,87.9,245.0,14.9,26.6,29.3,Normal,0,0,0,1,0,Normal operation
ISZ-010,2026-09-08 18:10:00,532.0,0,20.8,3.4,89.5,235.0,43.7,27.37,49.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 18:20:00,550.0,0.5,14.8,3.4,84.4,247.3,27.9,27.03,36.7,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 18:30:00,546.0,0.5,13.8,1.2,87.7,271.1,14.8,26.45,8,Normal,0,0,0,1,0,Normal operation
ISZ-010,2026-09-08 18:40:00,1686.0,84.7,51.2,8,88.9,358.1,69.5,26.92,100.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 18:50:00,1559.0,39.9,78.7,68.9,78.0,366.9,65.5,26.98,104.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:00:00,2319.0,44.5,49.0,52.8,93.7,317.9,59.3,27.69,80.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:10:00,1674.0,71.7,30.5,26.4,84.8,347.5,64.4,27.61,89.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:20:00,1947.0,71.8,70.4,11.1,89.2,332.8,63.9,26.42,101.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:30:00,1752.0,83.7,91.0,68.5,87.6,310.4,55.6,27.81,124.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:40:00,800,63.1,47.3,28.2,93.6,357.1,61.5,27.57,101.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 19:50:00,1280.0,38.0,76.3,51.6,88.0,339.5,63.4,27.34,73.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:00:00,1895.0,47.4,39.2,55.6,87.0,356.2,49.3,27.16,71.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:10:00,1761.0,25.7,28.7,37.3,85.7,331.0,63.2,26.85,112.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:20:00,1991.0,66.5,74.1,40.6,88.7,338.7,62.9,26.58,123.4,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:30:00,1710.0,58.6,75.2,72.3,85.8,314.9,73.6,27.44,136.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:40:00,1916.0,83.6,34.4,16.2,79.9,347.4,57.1,26.93,110.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 20:50:00,1383.0,61.8,64.7,26.8,86.8,313.4,78.1,27.47,91.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:00:00,838.0,43.7,81.2,59.4,95.7,364.6,67.2,27.32,85.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:10:00,1517.0,45.7,94.8,57.3,83.8,280.6,61.8,27.26,104.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:20:00,1248.0,62.9,32.1,28.0,81.0,307.6,65.5,27.38,107.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:30:00,1528.0,52.5,66.9,55.1,90.5,333.5,67.2,27.05,67.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:40:00,1557.0,39.1,67.7,42.2,91.7,331.4,63.3,27.48,64.8,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 21:50:00,1542.0,71.5,53.2,43.0,92.9,302.5,73.1,27.26,103.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 22:00:00,544.0,0.9,13.3,2.5,82.0,187.3,35.6,26.34,35.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 22:10:00,528.0,0,20.4,4.4,88.2,208.1,35.0,27.58,61.0,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 22:20:00,545.0,0.5,19.2,2.5,88.0,220.1,31.5,27.31,43.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 22:30:00,565.0,2.8,19.3,0.6,79.3,290.4,27.8,26.78,23.3,Normal,0,0,1,0,0,Normal operation
ISZ-010,2026-09-08 22:40:00,1782.0,51.4,53.1,45.9,87.1,336.9,54.8,27.26,122.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 22:50:00,1115.0,51.6,55.4,15.7,88.9,329.0,76.1,27.35,35.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:00:00,2045.0,32.7,86.3,17.3,87.8,355.7,68.7,26.19,122.5,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:10:00,1932.0,51.6,32.7,28.9,86.9,376.1,56.8,27.76,129.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:20:00,1908.0,95,50.0,46.2,84.4,314.8,66.1,27.5,111.0,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:30:00,1753.0,38.9,33.4,73.1,88.8,402.0,69.9,26.96,80.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:40:00,1543.0,67.7,50.9,8,84.3,353.4,76.4,26.56,89.7,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-08 23:50:00,1307.0,95,64.0,39.7,91.6,336.5,61.9,27.46,140.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:00:00,1512.0,87.0,44.6,62.3,85.3,335.6,86.5,26.67,94.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:10:00,1636.0,40.4,34.1,60.3,91.1,314.7,71.3,26.91,112.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:20:00,1261.0,88.2,66.2,56.8,82.9,300.6,58.5,27.2,68.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:30:00,2217.0,39.7,72.2,37.6,89.2,347.1,72.8,26.57,116.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:40:00,1291.0,48.6,49.0,12.3,88.4,288.4,69.8,27.29,95.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 00:50:00,1155.0,47.5,52.2,32.8,91.9,308.4,63.8,27.13,54.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:00:00,1477.0,55.5,53.0,62.8,82.7,334.3,79.3,27.0,65.1,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:10:00,1861.0,28.0,57.9,20.9,86.9,316.7,58.4,27.23,62.6,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:20:00,1697.0,48.1,62.7,33.5,88.2,375.6,57.2,26.66,75.2,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:30:00,1262.0,45.3,41.9,56.6,89.5,290.0,75.0,27.86,80.9,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:40:00,1171.0,60.6,59.0,60.2,82.1,322.7,72.7,27.88,112.3,Normal,0,0,0,0,0,Normal operation
ISZ-010,2026-09-09 01:50:00,1557.0,59.7,35.1,36.0,87.4,300.7,66.0,27.81,111.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:00:00,546.0,0.8,17.3,0.9,82.7,249.5,29.9,26.83,54.1,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:10:00,546.0,0,27.7,2.0,81.9,216.5,31.9,26.53,47.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:20:00,541.0,0.1,5,2.4,89.5,224.6,29.6,27.38,17.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:30:00,544.0,0,18.6,2.5,86.0,247.4,43.8,28.19,30.3,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:40:00,1633.0,47.6,83.3,40.4,91.6,386.5,62.2,27.18,68.1,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 06:50:00,800,68.2,95,53.9,90.2,308.8,72.6,28.01,114.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:00:00,1737.0,23.9,58.2,69.4,86.0,316.2,64.2,26.93,85.2,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:10:00,1633.0,60.5,47.5,58.4,91.0,318.4,69.0,27.09,118.3,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:20:00,1944.0,65.3,80.2,62.5,81.8,296.0,63.4,27.22,96.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:30:00,2481.0,93.3,75.2,26.8,81.8,326.5,57.2,26.59,86.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:40:00,1474.0,41.5,48.2,63.2,88.9,262.6,68.5,27.77,69.9,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 07:50:00,1677.0,81.5,22.8,53.2,86.0,372.4,57.1,27.54,70.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:00:00,1408.0,36.4,47.0,23.5,92.6,322.4,58.9,27.53,102.4,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:10:00,1945.0,52.2,53.9,66.1,89.9,352.3,56.6,28.01,83.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:20:00,1713.0,74.3,61.8,14.1,85.4,360.2,76.0,27.17,119.9,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:30:00,1128.0,48.9,51.0,28.9,79.2,313.6,57.5,27.55,134.5,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:40:00,1284.0,34.4,52.9,55.2,89.5,323.7,59.6,26.66,94.1,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 08:50:00,2080.0,81.5,62.1,68.1,101.7,288.6,68.2,27.3,83.6,Normal,0,0,0,0,1,Normal operation
ISZ-011,2026-09-08 09:00:00,1593.0,34.6,42.0,67.4,80.1,298.2,66.0,28.05,100.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 09:10:00,1379.0,37.1,57.7,34.6,87.9,367.5,63.6,27.83,60.7,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 09:20:00,1581.0,39.7,65.0,15.1,88.3,288.9,67.2,27.18,118.9,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 09:30:00,1680.0,57.5,53.3,35.8,82.6,282.0,62.2,27.08,111.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 09:40:00,1362.0,90.3,31.8,71.8,82.8,319.5,67.3,27.57,85.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 09:50:00,1714.0,33.9,52.6,55.5,85.1,350.0,59.8,27.39,76.7,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 10:00:00,562.0,0,27.2,1.8,82.7,239.7,33.5,27.43,10.8,Normal,0,0,1,0,0,Normal operation
ISZ-011,2026-09-08 10:10:00,545.0,2.5,18.4,2.4,85.5,238.5,39.2,27.07,19.8,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 10:20:00,529.0,0,7.4,4.3,84.8,258.7,25.8,27.12,12.7,Normal,0,0,1,0,0,Normal operation
ISZ-011,2026-09-08 10:30:00,544.0,0,21.0,0,87.8,221.2,33.5,27.12,38.3,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 10:40:00,1715.0,69.1,29.5,52.6,85.3,350.8,72.6,27.11,66.2,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 10:50:00,2412.0,47.1,47.8,24.0,91.1,354.8,65.5,26.95,85.0,Normal,0,0,0,0,0,Normal operation
ISZ-011,2026-09-08 11:00:00,2059.0,81.9,84.8,51.2,90.6,289.0,60.3,27.09,127.1,Normal,0,0,0,0,0,Normal operation
